time,kafka cpu,kafka memory,kibana cpu,kibana memory,elasticsearch cpu,elasticsearch memory,zookeeper cpu,zookeeper memory,jobmanager cpu,jobmanager memory,taskmanager cpu,taskmanager memory
2023-11-02 11:06:25.977160,5.63%,371.3MiB,4.19%,484.3MiB,5.47%,1.028GiB,0.12%,38.95MiB,10.60%,570.7MiB,7.28%,697.8MiB
2023-11-02 11:06:28.165437,3.91%,371.4MiB,1.28%,484.9MiB,3.05%,1.028GiB,0.17%,38.95MiB,3.56%,571.2MiB,19.80%,698.4MiB
2023-11-02 11:06:30.365177,4.07%,371.4MiB,1.18%,484.1MiB,17.39%,1.028GiB,0.18%,38.96MiB,4.16%,564.6MiB,13.84%,686.2MiB
2023-11-02 11:06:32.565012,10.38%,371.4MiB,3.84%,484.3MiB,6.77%,1.028GiB,0.15%,38.96MiB,1.19%,564.6MiB,7.59%,686.7MiB
2023-11-02 11:06:34.720934,4.30%,371.4MiB,0.83%,484.5MiB,2.76%,1.028GiB,0.13%,38.96MiB,3.33%,564.6MiB,10.96%,687.8MiB
2023-11-02 11:06:36.925007,17.41%,371.7MiB,1.03%,484.8MiB,2.13%,1.028GiB,0.11%,38.96MiB,1.26%,564.6MiB,15.97%,688.1MiB
2023-11-02 11:06:39.053204,4.31%,371.4MiB,0.00%,484.3MiB,0.61%,1.028GiB,0.10%,38.96MiB,1.12%,564.6MiB,13.98%,689MiB
2023-11-02 11:06:41.219289,16.50%,371.4MiB,0.38%,484.4MiB,0.88%,1.028GiB,0.13%,38.96MiB,1.26%,564.6MiB,11.21%,689.2MiB
2023-11-02 11:06:43.458132,6.48%,371.4MiB,0.76%,484.6MiB,2.53%,1.028GiB,0.11%,38.96MiB,1.90%,564.7MiB,17.39%,689.8MiB
2023-11-02 11:06:45.756423,5.34%,371.5MiB,1.31%,484.9MiB,11.22%,1.028GiB,0.20%,38.97MiB,6.88%,564.7MiB,18.69%,684.6MiB
2023-11-02 11:06:47.845958,6.83%,371.5MiB,0.91%,484.6MiB,4.63%,1.028GiB,0.11%,38.97MiB,1.20%,564.7MiB,19.28%,685.3MiB
2023-11-02 11:06:50.148837,4.74%,371.5MiB,2.37%,484.8MiB,3.84%,1.028GiB,0.16%,38.97MiB,4.25%,564.7MiB,11.21%,685.5MiB
2023-11-02 11:06:52.289599,43.61%,371.5MiB,1.59%,484.2MiB,3.29%,1.028GiB,0.21%,38.97MiB,2.40%,564.7MiB,36.53%,680.1MiB
2023-11-02 11:06:54.445418,8.70%,371.5MiB,0.00%,484.3MiB,0.57%,1.028GiB,0.12%,38.97MiB,1.15%,564.7MiB,23.70%,694.8MiB
2023-11-02 11:06:56.624316,6.67%,371.8MiB,1.59%,484.7MiB,3.53%,1.028GiB,0.12%,38.97MiB,1.17%,564.7MiB,20.74%,683.7MiB
2023-11-02 11:06:58.911191,3.95%,371.6MiB,1.65%,484.1MiB,2.09%,1.028GiB,0.41%,38.97MiB,6.08%,564.7MiB,7.03%,684.2MiB
2023-11-02 11:07:01.151770,4.84%,371.6MiB,0.36%,484.3MiB,5.50%,1.028GiB,0.17%,38.97MiB,2.06%,564.8MiB,47.49%,702.7MiB
2023-11-02 11:07:03.313416,10.20%,371.6MiB,1.95%,484.4MiB,1.89%,1.028GiB,0.57%,38.98MiB,1.69%,565.6MiB,30.37%,703.2MiB
2023-11-02 11:07:05.516588,33.53%,372.9MiB,0.59%,484.6MiB,28.59%,1.028GiB,0.12%,38.98MiB,2.73%,565.6MiB,14.23%,703.9MiB
2023-11-02 11:07:07.802682,8.47%,373.2MiB,4.02%,484.3MiB,22.38%,1.028GiB,0.10%,38.98MiB,4.39%,565.6MiB,7.47%,704.5MiB
2023-11-02 11:07:09.919546,10.56%,372.9MiB,0.00%,484.3MiB,0.59%,1.028GiB,0.24%,38.98MiB,4.03%,565.6MiB,14.17%,705.3MiB
2023-11-02 11:07:12.132020,10.14%,372.9MiB,0.00%,484.5MiB,1.39%,1.028GiB,0.10%,38.98MiB,1.48%,565.6MiB,13.89%,706.1MiB
2023-11-02 11:07:14.426863,3.56%,373.2MiB,0.32%,484.7MiB,1.53%,1.028GiB,0.12%,38.98MiB,1.12%,565.6MiB,15.09%,706.1MiB
2023-11-02 11:07:16.698494,14.82%,372.9MiB,5.60%,484.5MiB,6.08%,1.028GiB,0.11%,38.98MiB,2.15%,565.7MiB,17.40%,706.8MiB
2023-11-02 11:07:18.786355,10.19%,373.2MiB,0.00%,484.7MiB,0.76%,1.028GiB,0.10%,38.98MiB,1.32%,565.7MiB,10.28%,707.4MiB
2023-11-02 11:07:21.057639,14.39%,372.9MiB,0.64%,484.9MiB,2.26%,1.028GiB,0.22%,38.98MiB,1.24%,565.7MiB,11.46%,705.6MiB
2023-11-02 11:07:23.300406,3.77%,373MiB,1.17%,484.3MiB,2.02%,1.028GiB,0.12%,38.98MiB,2.42%,565.7MiB,17.77%,706.1MiB
2023-11-02 11:07:25.470631,15.37%,373.2MiB,0.86%,484.4MiB,9.80%,1.028GiB,0.12%,38.98MiB,4.03%,565.7MiB,9.57%,699.9MiB
2023-11-02 11:07:27.697223,16.81%,373MiB,1.08%,484.9MiB,5.50%,1.028GiB,0.20%,38.99MiB,1.38%,565.7MiB,15.34%,700.5MiB
