time,kafka cpu,kafka memory,kibana cpu,kibana memory,elasticsearch cpu,elasticsearch memory,zookeeper cpu,zookeeper memory,jobmanager cpu,jobmanager memory,taskmanager cpu,taskmanager memory
2023-10-30 11:11:33.336495,7.07%,360.7MiB,0.00%,485.8MiB,0.63%,1.001GiB,0.11%,36.91MiB,1.54%,279.5MiB,1.69%,337.1MiB
2023-10-30 11:11:35.560860,0.78%,360.5MiB,0.81%,485.2MiB,13.40%,1.002GiB,0.16%,36.91MiB,2.63%,279.5MiB,3.03%,337.1MiB
2023-10-30 11:11:37.793013,0.86%,360.5MiB,0.99%,485.3MiB,9.29%,1.002GiB,0.14%,36.91MiB,1.64%,279.6MiB,2.17%,337.5MiB
2023-10-30 11:11:40.050962,0.80%,360.5MiB,1.22%,485.8MiB,10.03%,1.002GiB,0.13%,36.91MiB,1.62%,279.6MiB,1.79%,337.2MiB
2023-10-30 11:11:42.177462,1.99%,360.5MiB,0.35%,485.1MiB,1.06%,1.002GiB,0.41%,36.92MiB,1.71%,279.6MiB,1.72%,337.2MiB
2023-10-30 11:11:44.598685,0.98%,360.5MiB,2.04%,485.4MiB,2.36%,1.002GiB,0.12%,36.92MiB,1.81%,279.6MiB,1.67%,337.2MiB
2023-10-30 11:11:46.800095,0.92%,360.5MiB,1.33%,485.7MiB,7.68%,1.002GiB,0.13%,36.92MiB,3.17%,279.6MiB,3.64%,337.2MiB
2023-10-30 11:11:49.035865,1.75%,360.5MiB,1.02%,485.9MiB,1.12%,1.002GiB,0.24%,36.92MiB,1.72%,279.6MiB,1.81%,337.2MiB
2023-10-30 11:11:51.230444,0.73%,360.5MiB,0.64%,485.4MiB,1.53%,1.002GiB,0.37%,36.92MiB,1.77%,279.6MiB,1.66%,337.2MiB
2023-10-30 11:11:53.367445,0.84%,360.5MiB,0.63%,485.6MiB,7.40%,1.002GiB,0.17%,36.92MiB,1.72%,279.6MiB,1.54%,337.2MiB
