time,kafka cpu,kafka memory,kibana cpu,kibana memory,elasticsearch cpu,elasticsearch memory,zookeeper cpu,zookeeper memory,jobmanager cpu,jobmanager memory,taskmanager cpu,taskmanager memory
2023-11-02 12:23:51.323678,4.83%,372.3MiB,0.44%,501.8MiB,13.55%,1.06GiB,0.20%,36.5MiB,2.39%,566.7MiB,5.86%,630MiB
2023-11-02 12:23:53.444848,4.41%,372.3MiB,0.00%,501.9MiB,7.15%,1.06GiB,0.14%,36.5MiB,3.59%,566.7MiB,10.50%,629MiB
2023-11-02 12:23:55.694052,4.40%,372.3MiB,0.71%,502.5MiB,1.01%,1.06GiB,0.14%,36.5MiB,1.65%,566.7MiB,11.79%,629MiB
2023-11-02 12:23:58.025278,7.46%,372.3MiB,4.66%,501.8MiB,9.69%,1.06GiB,0.11%,36.5MiB,1.56%,566.7MiB,8.90%,629.2MiB
2023-11-02 12:24:00.211171,3.91%,372.3MiB,1.03%,502MiB,5.86%,1.06GiB,0.09%,36.5MiB,1.60%,566.7MiB,14.72%,629MiB
2023-11-02 12:24:02.311358,9.41%,372.3MiB,0.00%,502.1MiB,0.89%,1.06GiB,0.30%,36.76MiB,2.52%,570.9MiB,17.14%,629.1MiB
2023-11-02 12:24:04.452819,8.19%,372.6MiB,0.74%,502.5MiB,0.51%,1.06GiB,0.14%,36.51MiB,10.54%,565.2MiB,7.52%,630.6MiB
2023-11-02 12:24:06.640372,6.39%,372.3MiB,3.48%,502.1MiB,8.50%,1.06GiB,0.15%,36.51MiB,2.23%,565.2MiB,5.09%,630.6MiB
2023-11-02 12:24:08.812667,5.28%,372.3MiB,0.00%,502.2MiB,17.85%,1.061GiB,0.22%,36.51MiB,2.84%,565.3MiB,4.94%,630.9MiB
2023-11-02 12:24:11.031554,11.10%,372.6MiB,2.52%,502.4MiB,0.75%,1.061GiB,0.15%,36.51MiB,5.23%,565.4MiB,8.25%,620.8MiB
2023-11-02 12:24:13.194143,17.61%,372.4MiB,3.18%,502.1MiB,15.16%,1.061GiB,0.15%,36.51MiB,1.85%,565.4MiB,6.98%,620.8MiB
2023-11-02 12:24:15.408539,8.87%,372.4MiB,1.88%,502.6MiB,5.42%,1.061GiB,0.24%,36.51MiB,1.63%,565.4MiB,21.07%,624.1MiB
2023-11-02 12:24:17.586027,13.26%,372.4MiB,0.24%,502.7MiB,0.97%,1.06GiB,0.13%,36.51MiB,2.28%,566.5MiB,11.82%,629.6MiB
2023-11-02 12:24:19.686394,5.66%,374.7MiB,1.23%,502.2MiB,1.82%,1.06GiB,0.12%,36.51MiB,8.97%,566.6MiB,17.29%,629.7MiB
2023-11-02 12:24:21.910734,8.20%,374.7MiB,1.30%,502.4MiB,38.96%,1.061GiB,0.12%,36.52MiB,1.43%,566.6MiB,65.74%,635.9MiB
2023-11-02 12:24:24.104616,116.84%,374.8MiB,0.00%,502.4MiB,1.20%,1.061GiB,0.11%,36.52MiB,1.35%,566.6MiB,41.46%,635.9MiB
2023-11-02 12:24:26.272128,82.37%,387.3MiB,0.00%,503MiB,1.57%,1.061GiB,0.10%,36.52MiB,2.98%,566.7MiB,25.69%,635.9MiB
2023-11-02 12:24:28.507395,11.27%,373.6MiB,2.33%,502.3MiB,4.16%,1.061GiB,0.12%,36.52MiB,1.66%,566.7MiB,59.52%,630.6MiB
2023-11-02 12:24:30.685415,11.48%,373.6MiB,1.19%,502.6MiB,1.93%,1.061GiB,0.15%,36.52MiB,6.98%,566.9MiB,10.84%,630.6MiB
2023-11-02 12:24:32.815924,5.68%,373.7MiB,0.24%,502.6MiB,1.82%,1.061GiB,0.22%,36.52MiB,1.53%,566.7MiB,5.62%,646MiB
2023-11-02 12:24:35.046289,3.41%,373.7MiB,2.89%,502.4MiB,1.39%,1.061GiB,0.11%,36.52MiB,2.08%,566.7MiB,22.17%,639.6MiB
2023-11-02 12:24:37.188306,43.03%,375.8MiB,0.75%,502.5MiB,1.77%,1.061GiB,0.11%,36.52MiB,1.15%,566.7MiB,16.19%,639.6MiB
2023-11-02 12:24:39.338269,12.60%,375.6MiB,0.56%,502.6MiB,3.39%,1.061GiB,0.22%,36.53MiB,3.70%,566.8MiB,41.39%,639.8MiB
2023-11-02 12:24:41.514437,8.98%,375.6MiB,0.00%,502.8MiB,0.65%,1.061GiB,0.09%,36.53MiB,3.11%,566.8MiB,11.17%,639.8MiB
2023-11-02 12:24:43.770362,3.91%,375.6MiB,3.06%,502.3MiB,34.52%,1.061GiB,0.11%,36.53MiB,2.73%,566.8MiB,24.28%,624.9MiB
2023-11-02 12:24:46.062877,19.96%,375.6MiB,2.37%,503MiB,6.47%,1.061GiB,0.11%,36.53MiB,1.15%,566.8MiB,21.31%,625MiB
2023-11-02 12:24:48.067636,38.14%,375.7MiB,0.29%,503MiB,4.21%,1.061GiB,0.11%,36.53MiB,1.21%,566.8MiB,10.38%,624.9MiB
2023-11-02 12:24:50.185595,4.80%,375.7MiB,4.41%,502.7MiB,5.43%,1.061GiB,0.13%,36.53MiB,2.92%,566.8MiB,99.24%,648.7MiB
2023-11-02 12:24:52.351759,15.76%,375.7MiB,0.35%,502.6MiB,2.94%,1.061GiB,0.11%,36.53MiB,5.02%,566.9MiB,14.88%,649MiB
2023-11-02 12:24:54.784355,28.73%,375.8MiB,1.51%,503.1MiB,1.67%,1.061GiB,0.11%,36.53MiB,1.34%,566.9MiB,11.63%,648.8MiB
2023-11-02 12:24:56.895243,3.62%,375.8MiB,0.00%,502.3MiB,0.54%,1.061GiB,0.19%,36.54MiB,2.01%,566.9MiB,9.23%,648.8MiB
2023-11-02 12:24:59.010476,9.35%,375.8MiB,0.00%,502.5MiB,1.02%,1.061GiB,0.11%,36.54MiB,4.46%,567MiB,10.04%,649.1MiB
2023-11-02 12:25:01.265798,6.27%,375.8MiB,0.74%,502.8MiB,3.27%,1.061GiB,0.10%,36.54MiB,3.61%,567MiB,9.87%,648.9MiB
2023-11-02 12:25:03.387075,4.36%,375.9MiB,6.27%,502.9MiB,13.32%,1.061GiB,0.23%,36.54MiB,1.40%,567MiB,61.79%,645.4MiB
2023-11-02 12:25:05.638915,14.72%,376.1MiB,2.46%,502.5MiB,1.60%,1.061GiB,0.10%,36.54MiB,3.48%,567MiB,10.57%,643.2MiB
2023-11-02 12:25:07.834362,13.17%,376.1MiB,0.29%,502.7MiB,1.50%,1.061GiB,0.09%,36.54MiB,1.81%,567.2MiB,8.54%,643MiB
2023-11-02 12:25:09.963926,7.24%,376.1MiB,2.02%,502.9MiB,1.86%,1.061GiB,0.14%,36.54MiB,6.21%,567.1MiB,21.48%,632.4MiB
2023-11-02 12:25:12.321764,4.83%,375.9MiB,0.00%,502.9MiB,0.55%,1.061GiB,0.10%,36.54MiB,1.14%,567.2MiB,30.51%,632.4MiB
2023-11-02 12:25:14.424973,6.92%,375.9MiB,0.00%,502.5MiB,0.49%,1.061GiB,0.10%,36.54MiB,2.09%,567.2MiB,38.86%,632.5MiB
2023-11-02 12:25:16.640923,7.19%,375.9MiB,4.06%,503MiB,4.85%,1.061GiB,0.09%,36.54MiB,1.18%,567.2MiB,11.29%,631.1MiB
2023-11-02 12:25:18.951443,38.69%,376.2MiB,1.45%,502.6MiB,5.82%,1.061GiB,0.12%,36.55MiB,1.34%,567.2MiB,11.96%,631.1MiB
2023-11-02 12:25:21.064690,7.69%,375.9MiB,0.00%,502.5MiB,2.65%,1.061GiB,0.22%,36.55MiB,3.27%,567.5MiB,66.09%,635.1MiB
2023-11-02 12:25:23.401535,29.19%,375.9MiB,0.30%,502.7MiB,1.63%,1.061GiB,0.11%,36.55MiB,1.87%,567.5MiB,8.14%,635.3MiB
2023-11-02 12:25:25.558515,24.66%,376.2MiB,2.72%,502.4MiB,1.72%,1.061GiB,0.11%,36.55MiB,1.91%,567.5MiB,19.04%,635.1MiB
2023-11-02 12:25:27.721751,8.30%,376MiB,0.78%,502.5MiB,4.21%,1.061GiB,0.11%,36.55MiB,1.12%,567.5MiB,23.73%,635.4MiB
2023-11-02 12:25:29.890863,9.74%,376MiB,0.79%,502.6MiB,0.66%,1.061GiB,0.14%,36.55MiB,5.00%,567.5MiB,11.84%,629.3MiB
