time,kafka cpu,kafka memory,kibana cpu,kibana memory,elasticsearch cpu,elasticsearch memory,zookeeper cpu,zookeeper memory,jobmanager cpu,jobmanager memory,taskmanager cpu,taskmanager memory
2023-11-03 14:54:24.190393,4.80%,385.6MiB,1.33%,484.1MiB,2.20%,1.034GiB,0.14%,34.34MiB,1.68%,587.9MiB,71.84%,735.4MiB
2023-11-03 14:54:26.390796,13.59%,385.6MiB,0.00%,483.4MiB,12.06%,1.034GiB,0.14%,34.34MiB,5.90%,587.9MiB,145.76%,722.9MiB
2023-11-03 14:54:28.491640,4.83%,385.6MiB,0.26%,483.6MiB,0.85%,1.034GiB,0.14%,34.34MiB,6.25%,588MiB,21.39%,723.2MiB
2023-11-03 14:54:30.706840,11.95%,385.6MiB,0.67%,483.8MiB,1.65%,1.034GiB,0.12%,34.34MiB,1.67%,588MiB,84.35%,734.5MiB
2023-11-03 14:54:32.786020,23.99%,385.7MiB,0.32%,483.9MiB,3.56%,1.034GiB,0.13%,34.34MiB,3.42%,588.1MiB,20.67%,743.6MiB
2023-11-03 14:54:34.956072,4.44%,385.7MiB,2.23%,483.6MiB,1.43%,1.034GiB,0.22%,34.34MiB,3.03%,588.1MiB,10.04%,741MiB
2023-11-03 14:54:37.149268,8.57%,385.7MiB,0.40%,483.7MiB,12.71%,1.034GiB,0.15%,34.34MiB,4.53%,588.1MiB,16.20%,741.1MiB
2023-11-03 14:54:39.244900,4.48%,385.7MiB,1.54%,484MiB,1.60%,1.034GiB,0.15%,34.35MiB,1.86%,588.1MiB,35.48%,741.3MiB
2023-11-03 14:54:41.410002,23.00%,385.7MiB,0.00%,484.1MiB,1.20%,1.034GiB,0.21%,34.35MiB,8.38%,588.7MiB,48.47%,741.4MiB
2023-11-03 14:54:43.608060,6.71%,386MiB,0.93%,483.6MiB,12.69%,1.034GiB,0.16%,34.35MiB,3.97%,585.9MiB,52.94%,741.2MiB
2023-11-03 14:54:45.730265,12.59%,406.5MiB,0.50%,484.1MiB,12.56%,1.034GiB,0.19%,34.35MiB,1.79%,585.9MiB,88.25%,741.2MiB
2023-11-03 14:54:47.890511,4.36%,406.5MiB,0.87%,483.4MiB,1.23%,1.034GiB,0.12%,34.35MiB,1.58%,586MiB,98.04%,743.7MiB
2023-11-03 14:54:49.997460,4.90%,407.1MiB,1.73%,483.7MiB,7.19%,1.034GiB,0.11%,34.35MiB,2.78%,584.3MiB,52.09%,740.6MiB
2023-11-03 14:54:52.217773,19.24%,406.6MiB,1.13%,484.1MiB,2.89%,1.034GiB,0.11%,34.35MiB,38.30%,593.7MiB,70.74%,740.6MiB
2023-11-03 14:54:54.334668,3.73%,406.6MiB,1.70%,483.7MiB,1.66%,1.034GiB,0.15%,34.36MiB,1.94%,594.9MiB,26.67%,740.8MiB
